,distance,time,radial_velocity,obs_signal,x,y,z,time_step
14585,150.0,2023-05-05 11:46:06.710016,6.4975,0.7143,-89.5173,-117.5083,26.0472,53
14685,450.0,2023-05-05 11:46:06.710016,9.0582,0.2928,-268.5519,-352.5248,78.1417,53
14785,750.0,2023-05-05 11:46:06.710016,11.3132,0.1269,-447.5866,-587.5413,130.2361,53
14885,1050.0,2023-05-05 11:46:06.710016,11.8101,0.0404,-626.6212,-822.5579,182.3306,53
14985,240.0,2023-05-05 11:46:09.720012,7.3765,0.54,-157.6298,-176.1136,41.6756,53
15085,540.0,2023-05-05 11:46:09.720012,10.052,0.242,-354.667,-396.2556,93.77,53
15185,840.0,2023-05-05 11:46:09.720012,11.4661,0.1029,-551.7041,-616.3977,145.8645,53
15285,30.0,2023-05-05 11:46:12.740016,-1.1084,0.055,-21.3809,-20.3892,5.2094,53
15385,345.0,2023-05-05 11:46:12.740016,7.8352,0.3975,-245.88,-234.4759,59.9086,53
15485,645.0,2023-05-05 11:46:12.740016,9.8609,0.1657,-459.6888,-438.3681,112.0031,53
15585,945.0,2023-05-05 11:46:12.740016,11.3132,0.0495,-673.4975,-642.2602,164.0975,53
15685,165.0,2023-05-05 11:46:15.759984,4.3189,0.695,-126.0844,-102.5026,28.6519,53
15785,465.0,2023-05-05 11:46:15.759984,9.4022,0.2672,-355.3289,-288.8709,80.7464,53
15885,765.0,2023-05-05 11:46:15.759984,10.0902,0.1285,-584.5733,-475.2393,132.8409,53
15985,1074.0,2023-05-05 11:46:15.759984,10.5871,0.0324,-820.6951,-667.1987,186.4981,53
16085,264.0,2023-05-05 11:46:18.919992,5.9624,0.4655,-214.5975,-146.773,45.8431,53
16185,564.0,2023-05-05 11:46:18.919992,7.5676,0.213,-458.4583,-313.5605,97.9376,53
16285,864.0,2023-05-05 11:46:18.919992,9.708,0.0521,-702.3191,-480.348,150.032,53
16385,192.0,2023-05-05 11:46:21.939996,3.6692,0.5998,-163.9977,-94.1125,33.3405,53
16485,492.0,2023-05-05 11:46:21.939996,7.109,0.2286,-420.2441,-241.1633,85.4349,53
16585,792.0,2023-05-05 11:46:21.939996,9.5933,0.0627,-676.4905,-388.2142,137.5294,53
16685,54.0,2023-05-05 11:46:24.949992,-7.109,0.3599,-48.0708,-22.7435,9.377,53
16785,366.0,2023-05-05 11:46:24.949992,8.2938,0.3599,-325.8134,-154.1505,63.5552,53
16885,666.0,2023-05-05 11:46:24.949992,8.9818,0.1119,-592.8736,-280.5033,115.6497,53
16985,24.0,2023-05-05 11:46:27.969996,-0.1147,0.1066,-22.0964,-8.3892,4.1676,53
17085,339.0,2023-05-05 11:46:27.969996,7.453,0.3768,-312.1121,-118.4979,58.8667,53
17185,639.0,2023-05-05 11:46:27.969996,8.5996,0.1256,-588.3175,-223.3633,110.9612,53
17285,90.0,2023-05-05 11:46:30.979992,4.3571,0.7698,-85.0875,-24.8169,15.6283,53
17385,390.0,2023-05-05 11:46:30.979992,6.421,0.3254,-368.7124,-107.5397,67.7228,53
17485,690.0,2023-05-05 11:46:30.979992,7.4912,0.1234,-652.3373,-190.2625,119.8172,53
17585,129.0,2023-05-05 11:46:33.999996,3.5545,0.7204,-124.3872,-25.8273,22.4006,53
17685,429.0,2023-05-05 11:46:33.999996,5.6948,0.31,-413.6596,-85.8907,74.4951,53
17785,729.0,2023-05-05 11:46:33.999996,6.8415,0.0914,-702.9321,-145.9541,126.5895,53
17885,165.0,2023-05-05 11:46:37.009992,4.51,0.6479,-161.2084,-20.3939,28.6519,53
17985,465.0,2023-05-05 11:46:37.009992,6.9179,0.2503,-454.3146,-57.4738,80.7464,53
18085,765.0,2023-05-05 11:46:37.009992,5.542,0.0784,-747.4208,-94.5537,132.8409,53
18185,198.0,2023-05-05 11:46:40.029996,3.4781,0.5809,-194.7771,-9.1514,34.3823,53
18285,498.0,2023-05-05 11:46:40.029996,5.6184,0.2116,-489.8938,-23.0171,86.4768,53
18385,798.0,2023-05-05 11:46:40.029996,5.3126,0.0599,-785.0106,-36.8828,138.5712,53
18485,216.0,2023-05-05 11:46:43.039992,3.0576,0.5607,-212.6088,6.8301,37.508,53
18585,516.0,2023-05-05 11:46:43.039992,4.4718,0.1901,-507.8988,16.3163,89.6025,53
18685,816.0,2023-05-05 11:46:43.039992,4.2425,0.0399,-803.1888,25.8025,141.6969,53
18785,264.0,2023-05-05 11:46:46.059996,2.255,0.4798,-258.3841,28.8454,45.8431,53
18885,564.0,2023-05-05 11:46:46.059996,3.9367,0.1756,-552.0024,61.6243,97.9376,53
18985,864.0,2023-05-05 11:46:46.059996,3.0194,0.0407,-845.6207,94.4033,150.032,53
19085,279.0,2023-05-05 11:46:49.069992,2.1403,0.4624,-269.8134,51.909,48.4478,53
19185,579.0,2023-05-05 11:46:49.069992,3.1341,0.1386,-559.9353,107.7252,100.5423,53
19285,879.0,2023-05-05 11:46:49.069992,2.4843,0.0294,-850.0572,163.5414,152.6367,53
19385,258.0,2023-05-05 11:46:52.089996,2.599,0.4712,-244.9224,67.6009,44.8012,53
19485,558.0,2023-05-05 11:46:52.089996,2.599,0.1824,-529.7159,146.2065,96.8957,53
19585,858.0,2023-05-05 11:46:52.089996,1.2613,0.0269,-814.5093,224.8121,148.9901,53
19685,309.0,2023-05-05 11:46:55.099992,0.6497,0.4422,-286.0444,103.8291,53.6573,53
19785,609.0,2023-05-05 11:46:55.099992,0.7644,0.149,-563.7575,204.634,105.7517,53
19885,909.0,2023-05-05 11:46:55.099992,0.0382,0.0364,-841.4705,305.4389,157.8462,53
19985,312.0,2023-05-05 11:46:58.119996,0.2293,0.4265,-279.6614,127.2722,54.1782,53
20085,612.0,2023-05-05 11:46:58.119996,-0.344,0.1633,-548.5666,249.6494,106.2727,53
20185,912.0,2023-05-05 11:46:58.119996,0.0382,0.0392,-817.4718,372.0265,158.3671,53
20285,267.0,2023-05-05 11:47:01.129992,-0.9173,0.5022,-229.998,127.4375,46.3641,53
20385,567.0,2023-05-05 11:47:01.129992,-0.9555,0.1789,-488.4226,270.6257,98.4585,53
20485,9.0,2023-05-05 11:47:04.149996,-0.2293,0.07,-7.3892,4.8945,1.5628,53
20585,324.0,2023-05-05 11:47:04.149996,-1.1466,0.4215,-266.0129,176.2037,56.262,53
20685,624.0,2023-05-05 11:47:04.149996,-2.0257,0.1556,-512.3211,339.3552,108.3565,53
20785,87.0,2023-05-05 11:47:07.170000,0.2293,0.5012,-67.4693,52.8077,15.1074,53
20885,387.0,2023-05-05 11:47:07.170000,-1.567,0.3233,-300.1223,234.9033,67.2018,53
20985,687.0,2023-05-05 11:47:07.170000,-3.4781,0.1006,-532.7752,416.9988,119.2963,53
21085,138.0,2023-05-05 11:47:10.179996,-0.2293,0.7603,-100.0703,91.9549,23.9634,53
21185,438.0,2023-05-05 11:47:10.179996,-3.6309,0.2722,-317.6143,291.8568,76.0579,53
21285,738.0,2023-05-05 11:47:10.179996,-3.8985,0.0692,-535.1583,491.7586,128.1524,53
21385,183.0,2023-05-05 11:47:13.200000,-2.599,0.6344,-122.6563,132.0402,31.7776,53
21485,483.0,2023-05-05 11:47:13.200000,-4.0131,0.237,-323.7323,348.4994,83.8721,53
21585,783.0,2023-05-05 11:47:13.200000,-4.4718,0.0724,-524.8083,564.9587,135.9665,53
21685,159.0,2023-05-05 11:47:16.209996,-3.5163,0.647,-97.1978,122.7651,27.6101,53
21785,459.0,2023-05-05 11:47:16.209996,-3.4398,0.2645,-280.5899,354.3974,79.7045,53
21885,759.0,2023-05-05 11:47:16.209996,-6.3446,0.0331,-463.982,586.0297,131.799,53
21985,192.0,2023-05-05 11:47:19.230000,-4.3953,0.6362,-105.2958,157.0516,33.3405,53
22085,492.0,2023-05-05 11:47:19.230000,-4.3953,0.2481,-269.8204,402.4448,85.4349,53
22185,792.0,2023-05-05 11:47:19.230000,-6.4975,0.064,-434.345,647.838,137.5294,53
22285,222.0,2023-05-05 11:47:22.239996,-5.2362,0.5685,-107.0589,190.6208,38.5499,53
22385,522.0,2023-05-05 11:47:22.239996,-5.0069,0.2363,-251.7331,448.2165,90.6443,53
22485,822.0,2023-05-05 11:47:22.239996,-7.109,0.0806,-396.4074,705.8122,142.7388,53
22585,249.0,2023-05-05 11:47:25.260000,-5.4655,0.5146,-102.818,222.6205,43.2384,53
22685,549.0,2023-05-05 11:47:25.260000,-4.0514,0.228,-226.6951,490.8381,95.3328,53
22785,849.0,2023-05-05 11:47:25.260000,-8.5614,0.0477,-350.5722,759.0556,147.4273,53
22885,159.0,2023-05-05 11:47:28.269996,-2.5225,0.6046,-54.2478,146.8872,27.6101,53
22985,459.0,2023-05-05 11:47:28.269996,-4.9687,0.2733,-156.6022,424.0329,79.7045,53
23085,759.0,2023-05-05 11:47:28.269996,-7.6441,0.113,-258.9566,701.1787,131.799,53
23185,105.0,2023-05-05 11:47:31.290000,-2.5608,0.7776,-28.0509,99.5274,18.2331,53
23285,405.0,2023-05-05 11:47:31.290000,-4.5865,0.3499,-108.1962,383.8914,70.3275,53
23385,705.0,2023-05-05 11:47:31.290000,-8.4467,0.1271,-188.3416,668.2554,122.422,53
23485,54.0,2023-05-05 11:47:34.299996,-6.8032,0.4171,-10.3293,52.1668,9.377,53
23585,366.0,2023-05-05 11:47:34.299996,-5.542,0.3863,-70.0098,353.5751,63.5552,53
23685,666.0,2023-05-05 11:47:34.299996,-8.3703,0.1574,-127.3948,643.3908,115.6497,53
23785,30.0,2023-05-05 11:47:37.320000,-0.9173,0.0236,-3.4367,29.3437,5.2094,53
23885,339.0,2023-05-05 11:47:37.320000,-7.7205,0.4078,-38.8348,331.5834,58.8667,53
23985,639.0,2023-05-05 11:47:37.320000,-8.9436,0.1717,-73.2018,625.0201,110.9612,53
24085,984.0,2023-05-05 11:47:37.320000,-11.1986,0.0199,-112.7239,962.4722,170.8698,53
24185,315.0,2023-05-05 11:47:40.329996,-6.2682,0.4644,-11.692,309.994,54.6992,53
24285,615.0,2023-05-05 11:47:40.329996,-8.9818,0.2021,-22.8273,605.2264,106.7936,53
24385,915.0,2023-05-05 11:47:40.329996,-11.4279,0.0403,-33.9626,900.4588,158.8881,53
24485,243.0,2023-05-05 11:47:43.350000,-5.6566,0.4948,9.8543,239.1053,42.1965,53
24585,543.0,2023-05-05 11:47:43.350000,-9.2493,0.2322,22.02,534.297,94.291,53
24685,843.0,2023-05-05 11:47:43.350000,-12.1159,0.0706,34.1858,829.4888,146.3854,53
24785,219.0,2023-05-05 11:47:46.370004,-6.6504,0.6026,25.8729,214.1154,38.029,53
24885,519.0,2023-05-05 11:47:46.370004,-8.0263,0.2614,61.3152,507.4241,90.1234,53
24985,819.0,2023-05-05 11:47:46.370004,-12.1923,0.0728,96.7575,800.7328,142.2179,53
25085,183.0,2023-05-05 11:47:49.380000,-6.3064,0.6342,35.6834,176.6518,31.7776,53
25185,483.0,2023-05-05 11:47:49.380000,-9.6315,0.267,94.1809,466.245,83.8721,53
25285,783.0,2023-05-05 11:47:49.380000,-12.651,0.0777,152.6783,755.8382,135.9665,53
25385,159.0,2023-05-05 11:47:52.400004,-5.4273,0.6262,43.0292,150.5562,27.6101,53
25485,459.0,2023-05-05 11:47:52.400004,-9.7844,0.2508,124.2162,434.6246,79.7045,53
25585,759.0,2023-05-05 11:47:52.400004,-12.651,0.0967,205.4033,718.6929,131.799,53
25685,156.0,2023-05-05 11:47:55.410000,-5.0451,0.6445,53.7521,143.9197,27.0891,53
25785,456.0,2023-05-05 11:47:55.410000,-8.4849,0.2826,157.1216,420.6884,79.1836,53
25885,756.0,2023-05-05 11:47:55.410000,-12.6127,0.111,260.4911,697.4571,131.278,53
25985,141.0,2023-05-05 11:47:58.430004,-6.077,0.7097,58.6839,125.848,24.4844,53
26085,441.0,2023-05-05 11:47:58.430004,-9.2111,0.2873,183.5432,393.6097,76.5788,53
26185,741.0,2023-05-05 11:47:58.430004,-12.7274,0.116,308.4025,661.3714,128.6733,53
26285,135.0,2023-05-05 11:48:01.450008,-6.8797,0.7519,65.5278,115.6787,23.4425,53
26385,435.0,2023-05-05 11:48:01.450008,-8.8671,0.2964,211.1452,372.7424,75.537,53
26485,735.0,2023-05-05 11:48:01.450008,-12.6127,0.1066,356.7626,629.8061,127.6314,53
26585,138.0,2023-05-05 11:48:04.460004,-6.1153,0.7491,76.0945,112.6027,23.9634,53
26685,438.0,2023-05-05 11:48:04.460004,-8.2556,0.3121,241.5175,357.3912,76.0579,53
26785,738.0,2023-05-05 11:48:04.460004,-13.0332,0.102,406.9404,602.1798,128.1524,53
26885,123.0,2023-05-05 11:48:07.490016,-4.854,0.7636,75.5549,94.6798,21.3587,53
26985,423.0,2023-05-05 11:48:07.490016,-7.3383,0.3341,259.835,325.6062,73.4532,53
27085,723.0,2023-05-05 11:48:07.490016,-12.6892,0.1145,444.1151,556.5326,125.5476,53
27185,135.0,2023-05-05 11:48:10.500012,-4.854,0.7334,90.8745,97.0427,23.4425,53
27285,435.0,2023-05-05 11:48:10.500012,-9.8226,0.2979,292.8178,312.693,75.537,53
27385,735.0,2023-05-05 11:48:10.500012,-12.307,0.0937,494.761,528.3434,127.6314,53
27485,126.0,2023-05-05 11:48:13.520016,-3.5545,0.7457,91.7194,83.5753,21.8797,53
27585,426.0,2023-05-05 11:48:13.520016,-9.5551,0.2885,310.0988,282.5642,73.9741,53
27685,726.0,2023-05-05 11:48:13.520016,-12.1923,0.0996,528.4783,481.5531,126.0686,53
27785,105.0,2023-05-05 11:48:16.530012,-1.911,0.8232,81.6837,63.4061,18.2331,53
27885,405.0,2023-05-05 11:48:16.530012,-8.2556,0.336,315.0657,244.5662,70.3275,53
27985,705.0,2023-05-05 11:48:16.530012,-11.5043,0.1135,548.4477,425.7264,122.422,53
28085,99.0,2023-05-05 11:48:19.640016,-2.7901,0.8233,81.6277,53.314,17.1912,53
28185,399.0,2023-05-05 11:48:19.640016,-7.6441,0.335,328.9844,214.8715,69.2856,53
28285,699.0,2023-05-05 11:48:19.640016,-10.7782,0.1216,576.3411,376.4291,121.3801,53
28385,45.0,2023-05-05 11:48:22.650012,-3.822,0.4578,38.8979,21.2342,7.8142,53
28485,354.0,2023-05-05 11:48:22.650012,-5.3891,0.4259,305.9967,167.0427,61.4715,53
28585,654.0,2023-05-05 11:48:22.650012,-10.0138,0.1538,565.316,308.6044,113.5659,53
28685,15.0,2023-05-05 11:48:25.670016,0.0764,0.0884,13.4834,6.0343,2.6047,53
28785,330.0,2023-05-05 11:48:25.670016,-5.5802,0.4474,296.6357,132.7537,57.3039,53
28885,630.0,2023-05-05 11:48:25.670016,-7.4912,0.1922,566.3045,253.4389,109.3984,53
28985,954.0,2023-05-05 11:48:25.670016,-7.9881,0.0286,857.5468,383.7788,165.6604,53
29085,351.0,2023-05-05 11:48:28.680012,-6.421,0.2989,325.6589,115.8979,60.9505,53
29185,651.0,2023-05-05 11:48:28.680012,-8.7525,0.1056,603.9998,214.9559,113.045,53
29285,60.0,2023-05-05 11:48:31.700016,-7.9498,0.096,57.059,15.353,10.4189,53
29385,363.0,2023-05-05 11:48:34.719984,-5.0833,0.1745,351.4649,65.3305,63.0343,53
29485,663.0,2023-05-05 11:48:34.719984,-7.6059,0.0469,641.9318,119.3227,115.1287,53
29585,180.0,2023-05-05 11:48:37.739988,-2.3697,0.6883,176.3008,18.4677,31.2567,53
29685,480.0,2023-05-05 11:48:37.739988,-5.6948,0.2832,470.1354,49.2473,83.3511,53
29785,780.0,2023-05-05 11:48:37.739988,-6.9943,0.0635,763.97,80.0269,135.4456,53
29885,144.0,2023-05-05 11:48:40.759992,-2.6754,0.7834,141.7669,3.5885,25.0053,53
29985,444.0,2023-05-05 11:48:40.759992,-4.4336,0.3117,437.1146,11.0645,77.0998,53
30085,744.0,2023-05-05 11:48:40.759992,-6.2299,0.094,732.4623,18.5406,129.1942,53
30185,96.0,2023-05-05 11:48:43.769988,-1.4906,0.9293,94.4067,-5.0468,16.6702,53
30285,396.0,2023-05-05 11:48:43.769988,-4.0131,0.3392,389.4278,-20.818,68.7647,53
30385,696.0,2023-05-05 11:48:43.769988,-5.2362,0.1206,684.4489,-36.5892,120.8591,53
30485,27.0,2023-05-05 11:48:46.789992,-0.8408,0.0618,26.3568,-3.5121,4.6885,53
30585,342.0,2023-05-05 11:48:46.789992,-2.8665,0.427,333.8534,-44.4862,59.3877,53
30685,642.0,2023-05-05 11:48:46.789992,-4.2425,0.1444,626.7072,-83.5093,111.4821,53
30785,954.0,2023-05-05 11:48:46.789992,-3.3634,0.0274,931.2752,-124.0932,165.6604,53
30885,294.0,2023-05-05 11:48:49.799988,-2.7137,0.5538,283.0904,-60.741,51.0526,53
30985,594.0,2023-05-05 11:48:49.799988,-2.7519,0.1802,571.9581,-122.7216,103.147,53
31085,894.0,2023-05-05 11:48:49.799988,-2.1403,0.0297,860.8259,-184.7022,155.2415,53
31185,249.0,2023-05-05 11:48:52.819992,-2.2168,0.6411,234.9481,-70.2197,43.2384,53
31285,549.0,2023-05-05 11:48:52.819992,-1.7199,0.2097,518.0182,-154.8218,95.3328,53
31385,849.0,2023-05-05 11:48:52.819992,-1.1848,0.0567,801.0883,-239.4239,147.4273,53
31485,204.0,2023-05-05 11:48:55.829988,-1.3759,0.6999,187.3299,-72.5853,35.4242,53
31585,504.0,2023-05-05 11:48:55.829988,-0.8026,0.2571,462.8151,-179.3283,87.5187,53
31685,804.0,2023-05-05 11:48:55.829988,-0.8026,0.0716,738.3003,-286.0714,139.6131,53
31785,135.0,2023-05-05 11:48:58.849992,-1.6817,0.8206,119.7973,-57.6546,23.4425,53
31885,435.0,2023-05-05 11:48:58.849992,0.2293,0.3162,386.0136,-185.7758,75.537,53
31985,735.0,2023-05-05 11:48:58.849992,0.0764,0.1169,652.2299,-313.8971,127.6314,53
32085,60.0,2023-05-05 11:49:01.869996,-8.7143,0.0537,51.0531,-29.7494,10.4189,53
32185,372.0,2023-05-05 11:49:01.869996,0.7262,0.3873,316.5292,-184.4464,64.5971,53
32285,672.0,2023-05-05 11:49:01.869996,1.032,0.1506,571.7947,-333.1934,116.6916,53
32385,1020.0,2023-05-05 11:49:01.869996,1.7199,0.0232,867.9027,-505.74,177.1211,53
32485,300.0,2023-05-05 11:49:04.879992,1.2231,0.4607,242.7493,-168.4012,52.0945,53
32585,600.0,2023-05-05 11:49:04.879992,2.1403,0.1868,485.4986,-336.8023,104.1889,53
32685,900.0,2023-05-05 11:49:04.879992,3.0576,0.0281,728.2478,-505.2035,156.2834,53
32785,255.0,2023-05-05 11:49:07.889988,-0.1147,0.5904,194.4424,-158.9227,44.2803,53
32885,555.0,2023-05-05 11:49:07.889988,2.943,0.2058,423.1981,-345.8905,96.3747,53
32985,855.0,2023-05-05 11:49:07.889988,3.7838,0.0634,651.9538,-532.8584,148.4692,53
33085,192.0,2023-05-05 11:49:10.909992,0.3822,0.7039,136.4955,-130.8487,33.3405,53
33185,492.0,2023-05-05 11:49:10.909992,3.7838,0.3211,349.7697,-335.2999,85.4349,53
33285,792.0,2023-05-05 11:49:10.909992,4.51,0.1211,563.0439,-539.7511,137.5294,53
33385,63.0,2023-05-05 11:49:13.919988,7.797,0.0218,41.2566,-46.338,10.9398,53
33485,375.0,2023-05-05 11:49:13.919988,4.7011,0.3689,245.5752,-275.8214,65.1181,53
33585,675.0,2023-05-05 11:49:13.919988,4.8922,0.1668,442.0354,-496.4785,117.2125,53
33685,975.0,2023-05-05 11:49:13.919988,6.077,0.0286,638.4956,-717.1356,169.307,53
33785,237.0,2023-05-05 11:49:16.939992,2.4461,0.588,140.9508,-186.0327,41.1546,53
33885,537.0,2023-05-05 11:49:16.939992,5.542,0.2839,319.3695,-421.5171,93.2491,53
33985,837.0,2023-05-05 11:49:16.939992,6.3064,0.1012,497.7883,-657.0016,145.3435,53
34085,24.0,2023-05-05 11:49:19.949988,-0.1911,0.0916,12.741,-19.9072,4.1676,53
34185,339.0,2023-05-05 11:49:19.949988,4.5865,0.4123,179.9667,-281.1898,58.8667,53
34285,639.0,2023-05-05 11:49:19.949988,6.4975,0.1843,339.2293,-530.0303,110.9612,53
34385,939.0,2023-05-05 11:49:19.949988,7.5294,0.0648,498.4918,-778.8708,163.0556,53
34485,123.0,2023-05-05 11:49:22.969992,1.8346,0.8348,57.0357,-106.8632,21.3587,53
34585,423.0,2023-05-05 11:49:22.969992,6.9179,0.3191,196.147,-367.5051,73.4532,53
34685,723.0,2023-05-05 11:49:22.969992,7.453,0.1512,335.2584,-628.147,125.5476,53
34785,1023.0,2023-05-05 11:49:22.969992,8.3703,0.0643,474.3697,-888.7889,177.6421,53
34885,174.0,2023-05-05 11:49:25.979988,2.4843,0.7445,68.5476,-157.0487,30.2148,53
34985,474.0,2023-05-05 11:49:25.979988,7.5294,0.2905,186.7332,-427.8223,82.3092,53
35085,774.0,2023-05-05 11:49:25.979988,8.3703,0.1345,304.9187,-698.5959,134.4037,53
35185,1074.0,2023-05-05 11:49:25.979988,9.4787,0.0468,423.1042,-969.3695,186.4981,53
35285,234.0,2023-05-05 11:49:28.999992,5.0833,0.5923,75.2157,-217.8245,40.6337,53
35385,534.0,2023-05-05 11:49:28.999992,7.9116,0.2585,171.646,-497.0866,92.7281,53
35485,834.0,2023-05-05 11:49:28.999992,9.3258,0.1065,268.0764,-776.3488,144.8226,53
35585,1140.0,2023-05-05 11:49:28.999992,9.8609,0.0199,366.4353,-1061.1962,197.9589,53
35685,252.0,2023-05-05 11:49:32.009988,6.1153,0.5593,62.263,-240.2341,43.7593,53
35785,552.0,2023-05-05 11:49:32.009988,9.0965,0.2548,136.3856,-526.2272,95.8538,53
35885,852.0,2023-05-05 11:49:32.009988,9.8991,0.1118,210.5082,-812.2202,147.9482,53
35985,1152.0,2023-05-05 11:49:32.009988,10.7782,0.0357,284.6308,-1098.2132,200.0427,53
36085,231.0,2023-05-05 11:49:35.029992,4.4336,0.5869,39.5033,-224.0345,40.1127,53
36185,531.0,2023-05-05 11:49:35.029992,6.9561,0.3068,90.8063,-514.9884,92.2072,53
36285,831.0,2023-05-05 11:49:35.029992,9.4022,0.1333,142.1094,-805.9423,144.3016,53
36385,1131.0,2023-05-05 11:49:35.029992,11.4661,0.0199,193.4124,-1096.8962,196.3961,53
36485,258.0,2023-05-05 11:49:38.039988,4.8922,0.5425,24.2201,-252.9234,44.8012,53
36585,558.0,2023-05-05 11:49:38.039988,6.5357,0.2902,52.383,-547.0203,96.8957,53
36685,858.0,2023-05-05 11:49:38.039988,10.4724,0.1133,80.5459,-841.1173,148.9901,53
36785,1158.0,2023-05-05 11:49:38.039988,11.619,0.0215,108.7088,-1135.2142,201.0846,53
36885,252.0,2023-05-05 11:49:41.059992,4.7393,0.5581,4.0713,-248.1382,43.7593,53
36985,552.0,2023-05-05 11:49:41.059992,7.3383,0.2905,8.9182,-543.5407,95.8538,53
37085,852.0,2023-05-05 11:49:41.059992,10.8928,0.1147,13.765,-838.9433,147.9482,53
37185,1152.0,2023-05-05 11:49:41.059992,11.1604,0.0234,18.6119,-1134.3459,200.0427,53
37285,294.0,2023-05-05 11:49:44.069988,5.2744,0.5018,-18.1295,-288.9653,51.0526,53
37385,594.0,2023-05-05 11:49:44.069988,8.7143,0.2641,-36.629,-583.8279,103.147,53
37485,894.0,2023-05-05 11:49:44.069988,12.0777,0.0908,-55.1286,-878.6905,155.2415,53
37585,45.0,2023-05-05 11:49:47.089992,-3.9367,0.2526,-6.2442,-43.8742,7.8142,53
37685,360.0,2023-05-05 11:49:47.089992,6.8032,0.4136,-49.9538,-350.9939,62.5133,53
37785,660.0,2023-05-05 11:49:47.089992,9.6315,0.2043,-91.582,-643.4888,114.6078,53
37885,960.0,2023-05-05 11:49:47.089992,12.5745,0.0784,-133.2102,-935.9837,166.7023,53
37985,186.0,2023-05-05 11:49:50.099988,5.0451,0.6685,-40.0518,-178.7419,32.2986,53
38085,486.0,2023-05-05 11:49:50.099988,8.6378,0.2909,-104.6515,-467.0352,84.393,53
38185,786.0,2023-05-05 11:49:50.099988,11.8101,0.1283,-169.2512,-755.3285,136.4875,53
38285,60.0,2023-05-05 11:49:53.119992,7.5294,0.0426,-17.4237,-56.4612,10.4189,53
38385,369.0,2023-05-05 11:49:53.119992,8.3703,0.4075,-107.1556,-347.2361,64.0762,53
38485,669.0,2023-05-05 11:49:53.119992,11.1221,0.1425,-194.2739,-629.5419,116.1706,53
38585,969.0,2023-05-05 11:49:53.119992,12.3452,0.0539,-281.3923,-911.8477,168.2651,53
38685,264.0,2023-05-05 11:49:56.129988,5.7713,0.5273,-96.0459,-241.598,45.8431,53
38785,564.0,2023-05-05 11:49:56.129988,10.931,0.2181,-205.1889,-516.1412,97.9376,53
38885,864.0,2023-05-05 11:49:56.129988,12.307,0.1002,-314.3319,-790.6844,150.032,53
38985,153.0,2023-05-05 11:49:59.149992,4.6629,0.7105,-66.5477,-135.1833,26.5682,53
39085,453.0,2023-05-05 11:49:59.149992,10.1284,0.2948,-197.0335,-400.2486,78.6626,53
39185,753.0,2023-05-05 11:49:59.149992,13.0332,0.1033,-327.5193,-665.314,130.7571,53
39285,54.0,2023-05-05 11:50:02.169996,-7.2619,0.1846,-27.1824,-45.7077,9.377,53
39385,372.0,2023-05-05 11:50:02.169996,7.9116,0.3966,-187.2565,-314.8749,64.5971,53
39485,672.0,2023-05-05 11:50:02.169996,12.0777,0.1431,-338.2698,-568.8063,116.6916,53
39585,978.0,2023-05-05 11:50:02.169996,11.963,0.0209,-492.3034,-827.8163,169.8279,53
39685,306.0,2023-05-05 11:50:05.179992,7.453,0.4627,-174.0093,-246.0352,53.1363,53
39785,606.0,2023-05-05 11:50:05.179992,9.9373,0.2162,-344.6066,-487.2461,105.2308,53
39885,906.0,2023-05-05 11:50:05.179992,12.3452,0.0264,-515.2039,-728.4571,157.3252,53
39985,270.0,2023-05-05 11:50:08.189988,6.4975,0.5243,-170.1326,-204.3445,46.885,53
40085,570.0,2023-05-05 11:50:08.189988,10.2049,0.2393,-359.1689,-431.394,98.9795,53
40185,870.0,2023-05-05 11:50:08.189988,11.3515,0.0348,-548.2051,-658.4435,151.0739,53
40285,270.0,2023-05-05 11:50:11.209992,6.6886,0.5149,-185.7405,-190.2689,46.885,53
40385,570.0,2023-05-05 11:50:11.209992,10.0138,0.2501,-392.1188,-401.6788,98.9795,53
40485,870.0,2023-05-05 11:50:11.209992,11.6955,0.0417,-598.4972,-613.0887,151.0739,53
40585,270.0,2023-05-05 11:50:14.219988,7.3383,0.506,-200.1574,-175.0395,46.885,53
40685,570.0,2023-05-05 11:50:14.219988,10.4724,0.2313,-422.5544,-369.5278,98.9795,53
40785,870.0,2023-05-05 11:50:14.219988,11.5808,0.0483,-644.9515,-564.0161,151.0739,53
40885,255.0,2023-05-05 11:50:17.239992,7.3383,0.5392,-201.5037,-149.8683,44.2803,53
40985,555.0,2023-05-05 11:50:17.239992,10.4724,0.1922,-438.567,-326.1839,96.3747,53
41085,855.0,2023-05-05 11:50:17.239992,9.7844,0.0246,-675.6302,-502.4995,148.4692,53
41185,273.0,2023-05-05 11:50:20.400000,5.8859,0.5091,-228.2978,-141.9923,47.406,53
41285,573.0,2023-05-05 11:50:20.400000,9.1729,0.2153,-479.1744,-298.0278,99.5004,53
41385,12.0,2023-05-05 11:50:23.420004,0.2293,0.1454,-10.4948,-5.433,2.0838,53
41485,318.0,2023-05-05 11:50:23.420004,7.8734,0.4353,-278.1116,-143.9746,55.2201,53
41585,618.0,2023-05-05 11:50:23.420004,10.5871,0.1463,-540.481,-279.7998,107.3146,53
