,distance,time,radial_velocity,obs_signal,x,y,z,time_step
8087,111.0,2023-05-05 00:17:45.939984,-1.2231,0.7034769999999999,92.58171561685639,58.1214446120459,19.274947721029267,0
8088,114.0,2023-05-05 00:17:45.939984,-1.1466,0.6842330000000001,95.08392414704169,59.69229446642551,19.795892254030058,0
8089,117.0,2023-05-05 00:17:45.939984,-1.0702,0.6670149999999999,97.586132677227,61.26314432080513,20.316836787030848,0
8090,120.0,2023-05-05 00:17:45.939984,-1.032,0.65594,100.08834120741231,62.833994175184756,20.837781320031638,0
8091,123.0,2023-05-05 00:17:45.939984,-0.9555,0.636471,102.59054973759761,64.40484402956437,21.358725853032432,0
8092,126.0,2023-05-05 00:17:45.939984,-0.9555,0.6243860000000001,105.09275826778293,65.97569388394399,21.879670386033222,0
8093,129.0,2023-05-05 00:17:45.939984,-0.8791,0.6110770000000001,107.59496679796823,67.5465437383236,22.400614919034012,0
8094,132.0,2023-05-05 00:17:45.939984,-0.8408,0.592687,110.09717532815354,69.11739359270322,22.921559452034803,0
8095,135.0,2023-05-05 00:17:45.939984,-0.8026,0.5813870000000001,112.59938385833884,70.68824344708284,23.442503985035593,0
8096,138.0,2023-05-05 00:17:45.939984,-0.8408,0.566573,115.10159238852414,72.25909330146246,23.963448518036387,0
8097,141.0,2023-05-05 00:17:45.939984,-0.8791,0.553811,117.60380091870947,73.82994315584209,24.484393051037177,0
8098,144.0,2023-05-05 00:17:45.939984,-0.8791,0.542225,120.10600944889477,75.4007930102217,25.005337584037967,0
8099,147.0,2023-05-05 00:17:45.939984,-0.9173,0.542305,122.60821797908007,76.97164286460132,25.526282117038757,0
8100,150.0,2023-05-05 00:17:45.939984,-0.9937,0.55884,125.11042650926537,78.54249271898094,26.04722665003955,0
8101,153.0,2023-05-05 00:17:45.939984,-1.1084,0.6083970000000001,127.6126350394507,80.11334257336057,26.56817118304034,0
8102,156.0,2023-05-05 00:17:45.939984,-1.2995,0.715999,130.11484356963598,81.68419242774017,27.08911571604113,0
8103,159.0,2023-05-05 00:17:45.939984,-1.5288,0.897071,132.6170520998213,83.25504228211979,27.610060249041922,0
8104,543.0,2023-05-05 00:17:45.939984,-1.9492,0.9591860000000001,452.89974396354063,284.323823642711,94.29096047314317,0
8105,546.0,2023-05-05 00:17:45.939984,-1.9492,0.9193180000000001,455.40195249372596,285.8946734970906,94.81190500614396,0
8106,549.0,2023-05-05 00:17:45.939984,-1.9492,0.8735850000000001,457.90416102391123,287.4655233514702,95.33284953914475,0
8107,552.0,2023-05-05 00:17:45.939984,-1.9492,0.8363149999999999,460.40636955409656,289.0363732058498,95.85379407214555,0
8108,555.0,2023-05-05 00:17:45.939984,-1.9492,0.7928470000000001,462.9085780842819,290.60722306022944,96.37473860514633,0
8109,558.0,2023-05-05 00:17:45.939984,-1.9492,0.745987,465.41078661446727,292.1780729146091,96.89568313814712,0
8110,561.0,2023-05-05 00:17:45.939984,-1.9875,0.698515,467.91299514465254,293.74892276898873,97.41662767114792,0
8111,564.0,2023-05-05 00:17:45.939984,-2.0257,0.6525730000000001,470.41520367483787,295.31977262336835,97.93757220414871,0
8112,567.0,2023-05-05 00:17:45.939984,-2.0639,0.607904,472.91741220502314,296.89062247774797,98.4585167371495,0
8113,570.0,2023-05-05 00:17:45.939984,-2.1021,0.5561400000000001,475.41962073520847,298.4614723321276,98.9794612701503,0
8114,573.0,2023-05-05 00:17:45.939984,-2.1786,0.505574,477.92182926539374,300.0323221865072,99.50040580315108,0
8115,576.0,2023-05-05 00:17:45.939984,-2.2168,0.45140500000000006,480.42403779557907,301.6031720408868,100.02135033615187,0
